date,department,disease_category,specific_disease,patient_count,occupied_beds,total_beds,occupancy_rate,severity,avg_length_of_stay,icu_required,emergency_admission,discharges,ed_wait_time_minutes,labour_staffing,admission_discharge_ratio,bed_utilization,acuity_index,staff_to_patient_ratio,readmission_risk,complexity_score,recovery_rate,satisfaction_score,cost_per_bed,mortality_rate,days_since_turnover,equipment_availability,infection_rate,readmission_count,transfer_count,day_of_week,month,week_number,is_weekend,is_holiday
2025-10-31,ICU,Respiratory,Critical Care Mix,11,14,20,0.7,CRITICAL,10.793218103087948,11,1,4,,2.4681286128890405,2.4,0.7,1.05,0.20567738440742003,0.4058435717744784,91.37571662153083,8.624283378469173,63.398509353527395,8750.0,0.08,2,0.8864066369003563,0.050509787712455366,0,0,4,10,44,0,0
2025-10-31,Neurology,Neurological,Stroke & Seizure,21,25,28,0.8928571428571429,HIGH,6.98910095728897,10,1,9,,4.475606348638104,2.2,0.8928571428571429,0.65,0.2034366522108229,0.6757117102584228,84.79093378962246,15.209066210377543,64.46500286430188,3600.0,0.03,3,0.7899732036285488,0.052690387110340284,2,3,4,10,44,0,0
2025-10-31,Oncology,Cancer,Radiation Therapy,17,21,25,0.84,HIGH,6.9818106988529856,8,0,8,,3.8493471256537872,1.8888888888888888,0.84,0.65,0.21385261809187706,0.5867557379133221,70.37603256503,29.623967434969998,64.50111550884529,3960.0,0.03,4,0.8534325279312394,0.060946366778114366,1,3,4,10,44,0,0
2025-10-31,Orthopedics,Musculoskeletal,Fractures & Replacements,22,26,35,0.7428571428571429,HIGH,5.478711768022689,10,1,10,,6.182744209721026,2.090909090909091,0.7428571428571429,0.65,0.2688149656400446,0.47867859065146884,71.36631763245835,28.633682367541653,66.48032497903135,3240.0,0.03,3,0.857147346267828,0.05532348079367712,2,0,4,10,44,0,0
2025-11-01,Cardiology,Cardiovascular,Arrhythmia Management,17,21,30,0.7,LOW,3.7650165179559374,1,0,8,,4.263009242524104,1.8888888888888888,0.7,0.3,0.23683384680689468,0.4064466155633532,33.179935706827294,66.8200642931727,72.71311524976129,2250.0,0.002,4,0.8607723719680975,0.0635748557206521,1,0,5,11,44,1,0
2025-11-01,Emergency,Trauma,ED High Acuity Mix,11,13,15,0.8666666666666667,MEDIUM,6.122904994380232,1,8,6,176.6966725427487,2.9615097784389226,2.7142857142857144,0.8666666666666667,0.4,0.24679248153657687,0.6738575150881483,45.895579538499746,54.104420461500254,46.47731203070294,1800.0,0.01,1,0.8911512028180536,0.07819464465475079,1,1,5,11,44,1,0
2025-11-01,General Ward,General,Infectious Diseases,72,85,100,0.85,LOW,4.199045767940069,4,3,39,,17.00608725920504,1.875,0.85,0.3,0.23296009944116491,0.6135910472810364,35.21599157814566,64.78400842185434,64.33957289143808,1080.0,0.002,4,0.8839188904385318,0.05030255538661974,7,12,5,11,44,1,0
2025-11-01,ICU,Respiratory,Critical Care Mix,13,16,20,0.8,HIGH,7.830185352929292,6,0,6,,3.521042786861762,1.8571428571428572,0.8,0.65,0.25150305620441155,0.5274713119080409,70.7004753341126,29.299524665887404,59.56100446380147,6300.0,0.03,5,0.8454424376297728,0.056432346098783975,1,0,5,11,44,1,0
2025-11-01,Neurology,Neurological,Stroke & Seizure,17,21,28,0.75,HIGH,6.7194605893270305,8,0,8,,4.56537240038342,1.8888888888888888,0.75,0.65,0.2536318000213011,0.4694544991436484,67.70021957676146,32.299780423238545,58.299221848687665,3600.0,0.03,2,0.915639036863176,0.05662571659429104,1,0,5,11,44,1,0
2025-11-01,Oncology,Cancer,Radiation Therapy,17,21,25,0.84,MEDIUM,5.109891443299464,3,0,8,,4.004924007133203,1.8888888888888888,0.84,0.4,0.22249577817406685,0.5752344901981853,62.13023391990971,37.86976608009029,50.93899976510496,2640.0,0.01,5,0.941233655268176,0.05395150513532162,1,0,5,11,44,1,0
2025-11-01,Orthopedics,Musculoskeletal,Spine Surgery,20,24,35,0.6857142857142857,MEDIUM,7.999713475443657,3,1,9,,4.238413423984886,2.1,0.6857142857142857,0.4,0.20182921066594695,0.3988022030843316,57.154570404988625,42.845429595011375,62.261406983454336,2160.0,0.01,7,0.9265938251129482,0.061284422993624535,1,0,5,11,44,1,0
2025-11-02,Cardiology,Cardiovascular,ACS & Heart Failure,18,22,30,0.7333333333333333,HIGH,9.78389776700187,8,0,13,,5.561632059864056,1.2857142857142858,0.7333333333333333,0.65,0.2927174768349503,0.4518952827669455,78.19258289624182,21.807417103758183,64.06028230694834,4500.0,0.03,1,0.9775062677403128,0.0639635015656076,1,0,6,11,44,1,0
2025-11-02,Emergency,Trauma,ED High Acuity Mix,9,11,15,0.7333333333333333,MEDIUM,7.7108753032101784,1,8,4,91.09715075065785,2.6039481420929316,3.4,0.7333333333333333,0.4,0.26039481420929317,0.44677498910922575,51.11021774073036,48.88978225926964,44.1617899626227,1800.0,0.01,3,0.9394906306242139,0.0752811163398372,0,0,6,11,44,1,0
2025-11-02,General Ward,General,Infectious Diseases,54,64,100,0.64,LOW,4.682451695418385,3,2,21,,8.941933784363105,2.5454545454545454,0.64,0.3,0.16258061426114737,0.34682809750174415,27.55649014883938,72.44350985116063,61.74698210023897,1080.0,0.002,7,1.0,0.06273039071428202,4,0,6,11,44,1,0
2025-11-02,ICU,Respiratory,Critical Care Mix,15,18,20,0.9,CRITICAL,12.800253034615361,14,2,9,,3.733468275524053,1.7,0.9,1.05,0.23334176722025332,0.6803792771517735,95.4626248716956,4.537375128304404,62.69275076896003,8750.0,0.08,3,0.9890584217348588,0.07488949902670984,1,2,6,11,44,1,0
2025-11-02,Neurology,Neurological,Movement Disorders,15,18,28,0.6428571428571429,MEDIUM,4.4303719981768594,2,0,5,,3.8384509516794756,2.5,0.6428571428571429,0.4,0.23990318447996722,0.36229417022485993,46.23621251571447,53.76378748428553,70.52700479221964,2400.0,0.01,6,0.9246357907863859,0.04590715754518119,1,0,6,11,44,1,0
2025-11-02,Oncology,Cancer,Chemo & Complications,17,20,25,0.8,HIGH,9.35262609263267,8,0,8,,4.55075922234425,1.8888888888888888,0.8,0.65,0.2528199567969028,0.557304555721336,74.21527597361411,25.784724026385888,64.31757234160521,3960.0,0.03,7,1.0,0.055395561431928864,1,0,6,11,44,1,0
2025-11-02,Orthopedics,Musculoskeletal,Fractures & Replacements,22,26,35,0.7428571428571429,CRITICAL,11.688397520581772,20,3,11,,5.475533649488081,2.0833333333333335,0.7428571428571429,1.05,0.23806668041252524,0.4779195358708928,99.6525538276805,0.3474461723194935,60.350511069145526,4500.0,0.08,2,0.9602779697204316,0.05423102381067906,2,0,6,11,44,1,0
2025-11-03,Cardiology,Cardiovascular,Arrhythmia Management,19,23,30,0.7666666666666667,MEDIUM,6.876945862199104,3,0,9,,5.017163655243901,1.9,0.7666666666666667,0.4,0.25085818276219507,0.4995388054741434,42.97720947602155,57.02279052397845,61.84459800623388,3000.0,0.01,7,0.9481354918786281,0.051686842175562075,1,0,0,11,45,0,0
2025-11-03,Emergency,Trauma,ED High Acuity Mix,9,11,15,0.7333333333333333,LOW,4.669252564126162,0,8,4,119.49419240099445,1.9712889289549391,3.4,0.7333333333333333,0.3,0.1971288928954939,0.44192668350817854,31.3002725773039,68.6997274226961,53.77013881697986,1350.0,0.002,7,0.8462808565340927,0.06434295868117082,0,0,0,11,45,0,0
2025-11-03,General Ward,General,Infectious Diseases,75,89,100,0.89,MEDIUM,7.979168812154695,13,3,37,,17.723293726094752,2.0526315789473686,0.89,0.4,0.23320123323808883,0.6676874087748362,61.11415957425667,38.88584042574333,50.58172023806041,1440.0,0.01,2,0.9988488973534317,0.06187550325959163,8,13,0,11,45,0,0
2025-11-03,ICU,Respiratory,Critical Care Mix,15,18,20,0.9,HIGH,11.087026402765254,7,0,7,,3.018579035350557,1.875,0.9,0.65,0.18866118970940982,0.694877392903277,80.85463099054958,19.14536900945042,65.35293351502598,6300.0,0.03,7,0.7854862184323232,0.06360293780915818,1,2,0,11,45,0,0
2025-11-03,Neurology,Neurological,Movement Disorders,22,26,28,0.9285714285714286,MEDIUM,6.994446242292935,3,1,12,,5.4819787111234195,1.7692307692307692,0.9285714285714286,0.4,0.23834690048362694,0.73067887065356,45.7446119116209,54.2553880883791,62.9848228806449,2400.0,0.01,5,0.9013844583076047,0.08321434068080358,2,3,0,11,45,0,0
2025-11-03,Oncology,Cancer,Radiation Therapy,14,17,25,0.68,MEDIUM,5.710562794918125,2,0,7,,3.506271733341725,1.75,0.68,0.4,0.23375144888944835,0.4013782953878735,52.5469661624199,47.4530338375801,66.34940896871345,2640.0,0.01,7,0.9394687899937431,0.05792191997301237,1,0,0,11,45,0,0
2025-11-03,Orthopedics,Musculoskeletal,Fractures & Replacements,18,22,35,0.6285714285714286,MEDIUM,7.2026685993182085,3,0,8,,4.815662910179389,2.0,0.6285714285714286,0.4,0.2534559426410205,0.32936571896864264,47.393701536751045,52.606298463248955,70.43471619579906,2160.0,0.01,2,0.9182977085614347,0.048896718340538756,1,0,0,11,45,0,0
2025-11-04,Cardiology,Cardiovascular,Arrhythmia Management,18,22,30,0.7333333333333333,HIGH,9.35592657919867,8,0,6,,4.127828738021402,2.5714285714285716,0.7333333333333333,0.65,0.2172541441063896,0.44594865490172697,75.32326027049608,24.67673972950392,69.65741477925238,4500.0,0.03,7,0.9505264197104664,0.05878873260747902,1,0,1,11,45,0,0
2025-11-04,Emergency,Trauma,ED High Acuity Mix,7,9,15,0.6,MEDIUM,5.210443971407374,1,5,2,81.7457413730811,2.0412564007754868,4.0,0.6,0.4,0.25515705009693584,0.2990043700696268,57.22275386143138,42.77724613856862,60.33256456936909,1800.0,0.01,7,0.8923188342937179,0.048372454034795384,0,0,1,11,45,0,0
2025-11-04,General Ward,General,Respiratory & Med-Surg,71,84,100,0.84,MEDIUM,6.448537465141311,12,3,34,,15.399064942952224,2.1142857142857143,0.84,0.4,0.21387590198544756,0.5979243474179011,56.02732610995263,43.97267389004737,70.33607389606914,1440.0,0.01,1,0.866082760378199,0.07720714451386623,7,0,1,11,45,0,0
2025-11-04,ICU,Respiratory,Critical Care Mix,14,17,20,0.85,HIGH,6.4131826979343645,6,0,6,,2.851425489112325,2.0,0.85,0.65,0.19009503260748833,0.5999640289382526,77.60396499225018,22.396035007749816,69.15446558597947,6300.0,0.03,2,0.9835199075318583,0.044495576465491855,1,2,1,11,45,0,0
2025-11-04,Neurology,Neurological,Movement Disorders,18,22,28,0.7857142857142857,MEDIUM,6.98894540799199,3,0,10,,5.087688422707843,1.6363636363636365,0.7857142857142857,0.4,0.26777307487936014,0.5176537237473637,48.86973222273289,51.13026777726711,57.53073521401405,2400.0,0.01,4,0.9962338371423785,0.06020969031683343,1,0,1,11,45,0,0
2025-11-04,Oncology,Cancer,Radiation Therapy,12,15,25,0.6,MEDIUM,9.188676234707888,2,0,5,,3.240013872958188,2.0,0.6,0.4,0.2492318363813991,0.29874621047475913,43.4356284059109,56.5643715940891,70.34872667718061,2640.0,0.01,6,0.893845800165267,0.04382378614297816,0,0,1,11,45,0,0
2025-11-04,Orthopedics,Musculoskeletal,Spine Surgery,22,27,35,0.7714285714285715,MEDIUM,8.55547475020897,4,1,12,,6.3571590355024945,1.7692307692307692,0.7714285714285715,0.4,0.2763982189348911,0.49343842401734717,49.06988488791749,50.93011511208251,61.83725777396753,2160.0,0.01,6,0.9990938046749495,0.07137185085583067,2,0,1,11,45,0,0
2025-11-05,Cardiology,Cardiovascular,ACS & Heart Failure,20,24,30,0.8,HIGH,11.709763160265759,9,1,8,,5.861620749643805,2.3333333333333335,0.8,0.65,0.27912479760208597,0.551982456953804,76.00321793436008,23.99678206563992,68.10582520578899,4500.0,0.03,1,0.9422100670091715,0.07250365706245107,1,0,2,11,45,0,0
2025-11-05,Emergency,Trauma,ED High Acuity Mix,8,10,15,0.6666666666666666,MEDIUM,7.034139939381783,1,6,4,128.29959203824376,2.128234233650753,2.8,0.6666666666666666,0.4,0.2364704704056392,0.38829641221627464,49.34866519441535,50.65133480558465,56.396335753934885,1800.0,0.01,3,0.9439998975166738,0.06715778885658212,0,0,2,11,45,0,0
2025-11-05,General Ward,General,Infectious Diseases,62,73,100,0.73,HIGH,5.767130636344418,29,3,27,,16.78074858170493,2.3214285714285716,0.73,0.65,0.26636108859849095,0.4531240474385394,73.19676071254106,26.803239287458936,62.31721409453863,2160.0,0.03,2,0.9314169628642164,0.052188172184023926,5,0,2,11,45,0,0
2025-11-05,ICU,Respiratory,Critical Care Mix,15,18,20,0.9,HIGH,9.184063618789231,7,0,8,,3.004598337542935,1.6666666666666667,0.9,0.65,0.18778739609643344,0.7016415258705134,80.33436345099503,19.665636549004972,60.565348081641986,6300.0,0.03,6,0.8475521739341176,0.0744490517126967,1,2,2,11,45,0,0
2025-11-05,Neurology,Neurological,Stroke & Seizure,19,23,28,0.8214285714285714,HIGH,8.06521396553618,9,0,9,,4.543557166365495,1.9,0.8214285714285714,0.65,0.22717785831827472,0.5589563560575911,73.728049846789,26.271950153210994,58.307543515962884,3600.0,0.03,2,0.9280232636270811,0.07651158872086264,1,0,2,11,45,0,0
2025-11-05,Oncology,Cancer,Radiation Therapy,14,17,25,0.68,MEDIUM,8.16903115642326,2,0,5,,3.343888090765563,2.3333333333333335,0.68,0.4,0.2229258727177042,0.4024956627829295,51.281724888257905,48.718275111742095,58.71118713766069,2640.0,0.01,4,0.9737241509303786,0.04616442413224578,1,0,2,11,45,0,0
2025-11-05,Orthopedics,Musculoskeletal,Fractures & Replacements,22,27,35,0.7714285714285715,CRITICAL,11.67907603001963,21,3,10,,5.97053752953452,2.272727272727273,0.7714285714285715,1.05,0.2595885882406313,0.4862834845118974,94.02252093039277,5.977479069607227,65.71338437072154,4500.0,0.08,2,0.9459667373750944,0.045208208621852014,2,0,2,11,45,0,0
2025-11-06,Cardiology,Cardiovascular,ACS & Heart Failure,18,22,30,0.7333333333333333,MEDIUM,5.815937488571043,3,0,10,,4.940433852158045,1.6363636363636365,0.7333333333333333,0.4,0.2600228343241076,0.44286790560267,42.628410578583726,57.371589421416274,63.73850029241844,3000.0,0.01,4,0.9020646879616917,0.05190396782648346,1,0,3,11,45,0,0
2025-11-06,Emergency,Trauma,ED High Acuity Mix,8,10,15,0.6666666666666666,MEDIUM,7.075479949574293,1,8,3,92.67184252221392,2.4517898053298817,4.0,0.6666666666666666,0.4,0.27242108948109794,0.38790170148780473,46.41597239063428,53.58402760936572,52.92035062290648,1800.0,0.01,2,0.9818159089853203,0.05964787419876933,0,0,3,11,45,0,0
2025-11-06,General Ward,General,Infectious Diseases,77,91,100,0.91,LOW,4.2886096512984935,4,3,39,,18.072859907282453,2.0,0.91,0.3,0.23170333214464683,0.7042204320129812,23.644045725557753,76.35595427444224,56.862237526320285,1080.0,0.002,3,0.8733486014579368,0.05529582354025525,8,13,3,11,45,0,0
2025-11-06,ICU,Respiratory,Critical Care Mix,13,16,20,0.8,HIGH,6.613776085083265,6,0,5,,2.9741507530425095,2.1666666666666665,0.8,0.65,0.2124393395030364,0.5433495409376774,78.14189190195609,21.858108098043914,69.31040450674871,6300.0,0.03,3,0.8894786875665781,0.05485163841500916,1,0,3,11,45,0,0
2025-11-06,Neurology,Neurological,Movement Disorders,19,23,28,0.8214285714285714,MEDIUM,3.8600721108918057,3,0,10,,4.656136560704971,1.7272727272727273,0.8214285714285714,0.4,0.23280682803524858,0.5815771215479023,49.43579926461169,50.56420073538831,56.433329340034284,2400.0,0.01,1,1.0,0.07199131762287989,1,3,3,11,45,0,0
2025-11-06,Oncology,Cancer,Radiation Therapy,16,19,25,0.76,HIGH,8.077146483952507,7,0,6,,4.243609582712029,2.2857142857142856,0.76,0.65,0.2496240931007076,0.5055961016934734,74.28152441168913,25.718475588310866,48.934354997580655,3960.0,0.03,7,0.9640131602800359,0.05870402495494124,1,0,3,11,45,0,0
2025-11-06,Orthopedics,Musculoskeletal,Spine Surgery,26,31,35,0.8857142857142857,MEDIUM,4.876338434329346,4,1,12,,7.047654335302633,2.076923076923077,0.8857142857142857,0.4,0.2610242346408383,0.6681926019679133,55.68040122247486,44.31959877752514,66.51018721517829,2160.0,0.01,7,0.8989144074078249,0.04949609744274601,2,4,3,11,45,0,0
2025-11-07,Cardiology,Cardiovascular,ACS & Heart Failure,21,25,30,0.8333333333333334,HIGH,8.016133763719171,10,1,12,,4.818389944358817,1.6923076923076923,0.8333333333333334,0.65,0.21901772474358258,0.5879145081504504,84.2092546630765,15.790745336923493,56.25809975759157,4500.0,0.03,4,0.8996758366542756,0.07496091090886145,2,0,4,11,45,0,0
2025-11-07,Emergency,Trauma,ED High Acuity Mix,9,11,15,0.7333333333333333,HIGH,6.610915961971223,4,8,4,107.90160842231404,2.6115568555780717,3.4,0.7333333333333333,0.65,0.26115568555780716,0.46947041541967527,81.3262895941059,18.6737104058941,53.68141980375137,2700.0,0.03,4,0.9544756149959637,0.044996702792865675,0,0,4,11,45,0,0
2025-11-07,General Ward,General,Respiratory & Med-Surg,69,82,100,0.82,LOW,4.375781128860432,4,3,25,,16.887253956765427,2.769230769230769,0.82,0.3,0.24124648509664895,0.5708100845983837,37.3298649315266,62.6701350684734,51.91469818666475,1080.0,0.002,5,0.921238887324838,0.05996098442166314,6,0,4,11,45,0,0
2025-11-07,ICU,Respiratory,Critical Care Mix,12,15,20,0.75,CRITICAL,10.561564971391993,12,1,5,,2.8553714829278274,2.1666666666666665,0.75,1.05,0.21964396022521748,0.4644759837754722,98.83954483685807,1.1604551631419326,64.75086534773762,8750.0,0.08,3,0.9925743646915121,0.049620260435728834,1,0,4,11,45,0,0
2025-11-07,Neurology,Neurological,Stroke & Seizure,18,22,28,0.7857142857142857,HIGH,8.293323784037202,8,0,8,,4.6777744129563175,2.0,0.7857142857142857,0.65,0.2461986533134904,0.5267865885094921,78.94268617509667,21.057313824903332,56.016108096752006,3600.0,0.03,3,0.8661305518050532,0.06616935832798156,1,0,4,11,45,0,0
2025-11-07,Oncology,Cancer,Chemo & Complications,17,20,25,0.8,MEDIUM,8.253149697314935,3,0,10,,4.13356988951844,1.5454545454545454,0.8,0.4,0.2296427716399133,0.5496968499402489,39.401671884298175,60.598328115701825,60.16837978447418,2640.0,0.01,5,0.9529729262219678,0.06958395180293249,1,0,4,11,45,0,0
2025-11-07,Orthopedics,Musculoskeletal,Fractures & Replacements,24,29,35,0.8285714285714286,MEDIUM,9.297997063248594,4,1,12,,4.902020935894859,1.9230769230769231,0.8285714285714286,0.4,0.19608083743579435,0.5731525205936079,57.220460488702535,42.779539511297465,61.98760587462117,2160.0,0.01,2,0.898969032877199,0.07574789045805458,2,0,4,11,45,0,0
2025-11-08,Cardiology,Cardiovascular,ACS & Heart Failure,19,23,30,0.7666666666666667,MEDIUM,4.295315761047277,3,0,10,,5.134613375146222,1.7272727272727273,0.7666666666666667,0.4,0.2567306687573111,0.5006965477571883,43.95789583693906,56.04210416306094,58.55125504887228,3000.0,0.01,4,0.9303899891378838,0.06776038492852142,1,0,5,11,45,1,0
2025-11-08,Emergency,Trauma,ED High Acuity Mix,9,11,15,0.7333333333333333,MEDIUM,8.08524441379807,1,7,4,116.78604489214439,2.2139587709777206,3.2,0.7333333333333333,0.4,0.22139587709777206,0.47343668656938603,49.862220317422164,50.137779682577836,45.332352954138955,1800.0,0.01,2,0.885251796163929,0.04957263459160592,0,0,5,11,45,1,0
2025-11-08,General Ward,General,Infectious Diseases,68,80,100,0.8,LOW,4.349557654184189,4,3,33,,14.451952147124004,2.088235294117647,0.8,0.3,0.20944858184237686,0.548881852972035,32.522011206708996,67.477988793291,59.296697616989924,1080.0,0.002,7,0.9680435326824185,0.06202499325374097,6,0,5,11,45,1,0
2025-11-08,ICU,Respiratory,Critical Care Mix,12,15,20,0.75,CRITICAL,12.1678564248201,12,1,7,,3.570209173566626,1.625,0.75,1.05,0.2746314748897405,0.474039841526563,98.2697363452749,1.730263654725107,54.24323951592354,8750.0,0.08,2,0.8402409779018791,0.07546421304915599,1,0,5,11,45,1,0
2025-11-08,Neurology,Neurological,Movement Disorders,16,19,28,0.6785714285714286,MEDIUM,7.519625288664354,2,0,7,,3.9081787389603786,2.0,0.6785714285714286,0.4,0.22989286699766934,0.3955542907461563,50.56960371932566,49.43039628067434,70.00928731264693,2400.0,0.01,4,0.9020522480325396,0.04903080868537096,1,0,5,11,45,1,0
2025-11-08,Oncology,Cancer,Radiation Therapy,15,18,25,0.72,MEDIUM,5.650092569083724,2,0,6,,3.2831090368503673,2.142857142857143,0.72,0.4,0.20519431480314795,0.45122819315223367,44.583803693971426,55.416196306028574,70.03828456317882,2640.0,0.01,4,0.8765005509571803,0.07179297455327763,1,0,5,11,45,1,0
2025-11-08,Orthopedics,Musculoskeletal,Fractures & Replacements,18,22,35,0.6285714285714286,MEDIUM,7.173349679221296,3,0,8,,5.4904294296934655,2.0,0.6285714285714286,0.4,0.2889699699838666,0.3247302643647794,54.026830508103686,45.973169491896314,71.6110533025215,2160.0,0.01,6,0.8969673430986148,0.02249662913414722,1,0,5,11,45,1,0
2025-11-09,Cardiology,Cardiovascular,ACS & Heart Failure,20,24,30,0.8,MEDIUM,6.101594224670725,3,1,9,,5.43279029571867,2.1,0.8,0.4,0.25870429979612714,0.5369138831493907,42.93133176369713,57.06866823630287,50.59572908635978,3000.0,0.01,2,0.8900362760867429,0.058207955455579025,1,0,6,11,45,1,0
2025-11-09,Emergency,Trauma,ED High Acuity Mix,10,12,15,0.8,MEDIUM,8.2671023604219,1,9,4,99.31542045319901,3.0528465448596145,3.8,0.8,0.4,0.27753150407814675,0.535366519297034,45.56154503575476,54.43845496424524,49.164747628074835,1800.0,0.01,5,0.9276888090110347,0.07138312661645241,0,0,6,11,45,1,0
2025-11-09,General Ward,General,Respiratory & Med-Surg,64,76,100,0.76,LOW,3.9846105427638228,3,3,29,,13.74891637202292,2.2333333333333334,0.76,0.3,0.21152179033881416,0.4898118812851708,39.73559008197587,60.26440991802413,59.06157317453961,1080.0,0.002,1,0.8807779040629378,0.059771608394176196,5,0,6,11,45,1,0
2025-11-09,ICU,Respiratory,Critical Care Mix,12,15,20,0.75,HIGH,7.459502086001434,6,0,6,,3.466728733034922,1.7142857142857142,0.75,0.65,0.2666714410026863,0.46930777445883454,77.05337559571132,22.946624404288684,63.503713015944435,6300.0,0.03,5,0.9725419272718354,0.0563175868237797,1,0,6,11,45,1,0
